reviewerId,merge_id,tags,atmosphere_id
B1560DE825D7B716B931F963D77ED8BB,993001659797044e4,tasting menu,26
116917493528816881597,1.0295908973408641e+019,attentive,6
B9FF7F3B8B476A67FD57349E167C6A31,10312479411479755e3,kids,25
DA41850E468A493A5A906AEC82BAFA8F,10353351662804406e3,kids,25
38424F6012E40A8134A83553AC5AF4A7,1039979273804798e4,relaxed,2
EE1F0F4285145B0303180C3C698C1122,10465309881729649e3,relaxed,2
29B77CE115AA581584F53045B5DA4BBF,10717332993012314e3,vegetarian option,29
29B77CE115AA581584F53045B5DA4BBF,10717332993012314e3,friends,23
EA3CF4C8FA94DF85D85FCD2B03A48D69,11300522270109737e3,family,24
33F99D3757B6261CB8637E6BD24A79E3,11368257517498724e3,attentive,6
F3FE5305032EEC21D76BA219FD307850,11368257517498724e3,welcoming,11
8567873DE10419BFE4921D219B7F4175,11475478972569709e3,vegan,21
8567873DE10419BFE4921D219B7F4175,11475478972569709e3,gluten free,30
8567873DE10419BFE4921D219B7F4175,11475478972569709e3,vegan,21
8567873DE10419BFE4921D219B7F4175,11475478972569709e3,vegan,21
326A1D4E7A8C283F47FECFD8553E711C,11475478972569709e3,gluten free,30
114058345035598832243,11583292549218922e3,family,24
4D9E0F49DDD65C31D95B3A019CC8CA1E,11742054857045703e3,welcoming,11
7429C5529B85F39A23D035DEF0773DD7,12144024870679966e3,gluten free,30
104520420289098649506,12387725632309815e3,attentive,6
112929156038912798850,1.2391132713767039e+019,original,8
105208104245215376695,12484116034820612e3,relaxed,2
104033003919659881902,1263779816988e7,original,8
101568606714291074542,12757496490756155e3,original,8
116432847714067026294,12827454169843116e3,vegan,21
AD30D3AFD90B98AE4A1B9B1A19A8473D,12827454169843116e3,elegant,5
AD30D3AFD90B98AE4A1B9B1A19A8473D,12827454169843116e3,quiet,12
860A20710AA9BC62396B6ABD6ADAC443,12893853877240404e3,family,24
CBE58067FB4185524505074B64770700,1291506854623071e4,stylish,20
CBE58067FB4185524505074B64770700,1291506854623071e4,modern,19
573AAFD6745021AE11085A2049476B8E,13228506398548e6,kids,25
101564264015297506579,13394386062285103e3,tasting menu,26
101564264015297506579,13394386062285103e3,tasting menu,26
089E7827745F9EA917A8017719617E57,13772647061233308e3,tasting menu,26
089E7827745F9EA917A8017719617E57,13772647061233308e3,tasting menu,26
D45DD79756D525FB9358D3CD327BF91F,1404657577836374e4,family,24
N1rCDusWb1U3Cvl7V5CMRw,14225128469538718e3,attentive,6
A29AD3C9B083D38F6363520172543E79,14543118558481981e3,romantic,3
116620733644063384662,14616397093105689e3,romantic,3
116620733644063384662,14616397093105689e3,relaxed,2
C14325BF294B70AEC73088E9B4C7EDE9,14860449343257457e3,vegan,21
C14325BF294B70AEC73088E9B4C7EDE9,14860449343257457e3,vegan,21
104224887080950504398,14881488593859054e3,attentive,6
E78C9FC7F858C75141529B3A5D8872FA,1510753889742768e4,family,24
106147257991332871192,15296363819800922e3,tasting menu,26
E800FBE4D35D5C4717936F6088FBDB0A,15296363819800922e3,tasting menu,26
E800FBE4D35D5C4717936F6088FBDB0A,15296363819800922e3,attentive,6
101557342721998252691,15396701684764144e3,attentive,6
D98C9A5801A72705EE6E49027DBDD873,15481418492756537e3,family,24
107160550966640518196,15867704129694624e3,romantic,3
Es_B96JiSxkZ3ztCW7v9jQ,16101099204829299e3,nicely decorated,28
B262B9E3CC03121AACF2EE38920EC07E,1611361957390264e4,casual,1
112427872405708913689,1611644887038769e4,party,27
EC3B5A888C242228315AE10488A61676,1611644887038769e4,family,24
113337042113724111302,16180001866939396e3,tasting menu,26
113337042113724111302,16180001866939396e3,tasting menu,26
80C962DD46BB0F9BDD9888F3BFED020A,16256305728829524e3,vegan,21
80C962DD46BB0F9BDD9888F3BFED020A,16256305728829524e3,vegan,21
10DBF527150080DEAFE471B223488DDA,16256305728829524e3,vegan,21
E7FFEAA9C1AB551982CF13E10CCF4A13,16285045537247574e3,friends,23
7896D1EDC401DCC9317886613F7D279A,16435171432250534e3,tasting menu,26
85BCB21847108ABA5B8212C8C0C94340,16435171432250534e3,tasting menu,26
85BCB21847108ABA5B8212C8C0C94340,16435171432250534e3,pricey,4
03A1AE3B04A56151793696BEF474C956,16929925635757984e3,friends,23
j0IUSFwAGv5aY2WvJLitKA,1695554408742521e4,elegant,5
109750233335365329669,17051256449672534e3,attentive,6
109750233335365329669,17051256449672534e3,original,8
109750233335365329669,17051256449672534e3,welcoming,11
J1tZkhxvRK6NPnk5kiR8Bg,17115876189770019e3,kids,25
896212AD5D5C9F679C79F5F103C19C70,1.7337840357263999e+019,vegan,21
100549019810370385153,17531260057241104e3,welcoming,11
107763357669876604618,17531260057241104e3,family,24
46A6D0573FB77AC61F3458DCE93133F9,17590672357067964e3,tasting menu,26
B69E17C4B93F55A07C4E8F6090D87098,18039558783964832e3,vegan,21
B69E17C4B93F55A07C4E8F6090D87098,18039558783964832e3,pricey,4
F8D545DC11220F13C7D93710D374F2BA,18175208546188372e3,vegetarian option,29
113655769022635965671,18259455284061846e3,vegan,21
118190834129295735752,18289923862346934e3,original,8
116432847714067026294,18389642022585186e3,noisy,15
116432847714067026294,18389642022585186e3,original,8
FFD7BCBED92CF909B700A421868B060C,18389642022585186e3,vegan,21
Rv2tcWVdUhKrB5PWoLDsUg,151315871423119200,tasting menu,26
Rv2tcWVdUhKrB5PWoLDsUg,151315871423119200,tasting menu,26
682B4FE125C9A9F80AD22385BA51F31E,190535589291764930,modern,19
6C5C4C07BD2EC78CB396F1367F5221DC,190535589291764930,attentive,6
F62D1FCA90499E1872CE7680576AE914,273906282406624130,kids,25
DkUF23JswcZpGKbNZe8txA,324956671056273800,gluten free,30
112828503938501341368,377171090460949760,attentive,6
115601496013267163204,686315430251262e3,relaxed,2
105608142102695766732,868843285783124e3,family,24
105608142102695766732,868843285783124e3,friends,23
116711639051856336692,868843285783124e3,original,8
103150213759342193690,868843285783124e3,family,24
93FAFFF02B59D8A4A8434541350EAEB7,883805560569739800,gluten free,30
4A65160352865FCEE50500FB1D0B52EC,994507847416855400,vegan,21
4A65160352865FCEE50500FB1D0B52EC,994507847416855400,vegan,21
6A63883F416177D4F01B262B426E1AD8,1021286369375704400,relaxed,2
108219755110355069683,1307544809438044400,friends,23
A5D507FB879DFBDAA1CD44162B67F59D,1323515628732963e3,gluten free,30
A5D507FB879DFBDAA1CD44162B67F59D,1323515628732963e3,vegetarian option,29
106840242334627203538,1617602603357132500,attentive,6
3D9C19B60271EC0F3D02907A2A79283B,1782072966437465e3,vegan,21
3D9C19B60271EC0F3D02907A2A79283B,1782072966437465e3,vegan,21
3D9C19B60271EC0F3D02907A2A79283B,1782072966437465e3,vegan,21
118044643193942522370,2028635316782365700,tasting menu,26
114172970341102388015,2028635316782365700,tasting menu,26
102108349437724830587,2392603828748993500,gourmet,16
99825460D368A11A3D88DA3FC0448B1A,2415238445145904e3,original,8
117703773319540555657,2422062780927599600,welcoming,11
E0173558D7B93A32011D6F73C06BA037,2617463841934012400,family,24
846FBF6128512196ECCB801AAE5A7B19,2658207740063425e3,gluten free,30
5F871B50A19066B6A38AB6FC11EF9260,2658207740063425e3,vegan,21
100417308048603513932,2858694498006908e3,attentive,6
113480672939974081505,2901652346231380500,quiet,12
101689750517712387895,2952537794868993e3,original,8
QIdq1rxp_V3TmJrPEemnxQ,2990921892026935300,tasting menu,26
QIdq1rxp_V3TmJrPEemnxQ,2990921892026935300,tasting menu,26
0A7037D7805F03B7AF517F3DCDEEF4A4,2991809753783809e3,nicely decorated,28
4CC33785EC15A2786D7183F5B5C6A287,3115144723175448600,vegan,21
12F4DADCA033DF0FF1A0F5E103A0E221,3146911369494091e3,welcoming,11
6007005D579CF718194AEE1FC8F4C585,3156567826334997500,vegan,21
118439871281557926279,3298413219558710300,friends,23
103416289384740447820,3298413219558710300,friends,23
113489965883692622982,3298413219558710300,attentive,6
EB56945483CFD22C26C43E5F0A9D2FBE,3419630216632425500,welcoming,11
E8A6121520D276971DB221417E5EF2B0,3429319852664537600,vegan,21
E8A6121520D276971DB221417E5EF2B0,3429319852664537600,vegan,21
D02751067F36931CBA8950840E2F6B16,3662869186100142e3,kids,25
5F8D3B21F75C2C095D518EE086E7B8FC,3668223824522422e3,tasting menu,26
DAFDA1C37CE15C74563B2C3565483DE0,369030610092873e4,family,24
1BDD878E01892C6C9E7168D08C354C25,369030610092873e4,friends,23
107690770194700331303,369159703481029e4,original,8
114243068780805254789,396186257077972e4,attentive,6
E472A3077CC610610F056311EE17EAA9,4071209025463788500,family,24
499C8DFCAE06ED6BCF1F1E26F3C35228,4493214829073929700,friends,23
116066647238850744066,4581711276113694e3,tasting menu,26
116066647238850744066,4581711276113694e3,vegan,21
116066647238850744066,4581711276113694e3,vegan,21
103466315677922270538,4652786751642454e3,family,24
FCA34E5D9BDC09B3362137062DCA6234,4883072868047378e3,vegan,21
8j-cNKNPJLiZ2gM3xHjDpg,5924479613987088e3,tasting menu,26
CE75C25EC680DCB9C06794920F9DBA85,6229370190030121e3,casual,1
n7bgq2MjuuD1BuMvcOzr4g,6261656203272177e3,vegan,21
n7bgq2MjuuD1BuMvcOzr4g,6261656203272177e3,vegan,21
CF84BF907C9D74AE6D83CA363355406F,6358085902264206e3,friends,23
6EA2C31133B5AAA167E3B4240EB11B54,644021421351126e4,vegan,21
6EA2C31133B5AAA167E3B4240EB11B54,644021421351126e4,vegan,21
0E1BAC8B5725D62534D784E3ECD9EF12,6522841349610931e3,kids,25
61FBFECB9568973F9CAA829877086BC6,6720043990569779e3,kids,25
61FBFECB9568973F9CAA829877086BC6,6720043990569779e3,family,24
114880503751394188519,6767548344098302e3,attentive,6
282251DE1D30BDC837497FFBE8F49438,7212983035195482e3,tasting menu,26
282251DE1D30BDC837497FFBE8F49438,7212983035195482e3,tasting menu,26
282251DE1D30BDC837497FFBE8F49438,7212983035195482e3,elegant,5
6EA94799582A0F1B550CC07575C73BE0,7598962454820404e3,friends,23
CD68CB25791ABB0DCA3D102C5BCE236E,7623538814848947e3,kids,25
D4DA5F1BB218A67E35CE10DEE53358DC,7882716213581491e3,friends,23
dEU6wSjpCioWIvcL_Yy_WA,7905219354362843e3,relaxed,2
5CF0DA1AC3F021EF18FB18204C80D4AA,7927918258438939e3,gluten free,30
22977C870E2EBB8D88F02C54A5EBC503,7949451578063913e3,welcoming,11
21B747A298355CD6C2658D7A09438AD9,7949451578063913e3,welcoming,11
3036BBA4F18DB44DC706DBAEDA42F24B,798963565274428e4,quiet,12
B9109DE3194777D83E47ABFD21F15326,8028746409179588e3,attentive,6
118358680718482530435,8149812968643744e3,vegan,21
118358680718482530435,8149812968643744e3,vegan,21
109544670009942827822,8208182733544678e3,welcoming,11
102496723478067001614,8605959584296316e3,welcoming,11
15869C95CEAEC6D1B3A1DF76FFFCB396,8676164160175657e3,vegan,21
15869C95CEAEC6D1B3A1DF76FFFCB396,8676164160175657e3,vegan,21
548E504D0CD0F5604498BE10F711E18C,871553771032069e4,vegan,21
30CC4DCBA4B683C884A6E6F6A8105936,872984325001112e4,tasting menu,26
6787C1313A07045AD77633FA834B415E,8743361279952055e3,friends,23
996220FFEB0A79CE18BFB16945B45E2E,9109628961300848e3,modern,19
AB62F4FC0B2A8267EBAD53D8BD6E4111,9111802159654974e3,vegan,21
AB62F4FC0B2A8267EBAD53D8BD6E4111,9111802159654974e3,vegan,21
A7505B272CCC62F5EEE8A203C978D5BF,9549511765567902e3,live music,22
F85FCBFFD19F64E7CC53EB791AAB9936,9865121918457393e3,kids,25
115033947992618661906,9999353232197777e3,attentive,6
56E06301350B91516EB952EFEE3D32CC,10140168368592007e3,kids,25
959CC55A0ED5713AF6BC40ED14CB171C,10165377230697964e3,gluten free,30
n5qsbSgoMuwmbxw8cPToxg,1021723493396586e4,modern,19
9C995FE185910DA2BF0D471A49979DC9,102984024885886e5,modern,19
AB49B438314B21DF4310103786B0CA88,102984024885886e5,tasting menu,26
a7JDh8HBtl8rIOH369hj2g,10449446903784735e3,vegan,21
2FA4409DAA16376A10EC74F6D0A64827,10717332993012314e3,family,24
9113A703F2912EF165DF26FA3E60E867,1088500420264036e4,attentive,6
107617404517504052429,10969843541385703e3,attentive,6
103358058398909458451,11208312687951278e3,original,8
5782E8DD2E2DC4CC5302CC607336B60B,1127868817740632e4,attentive,6
108032055954409239873,11368257517498724e3,welcoming,11
101882030545421181018,11368257517498724e3,gourmet,16
101882030545421181018,11368257517498724e3,gourmet,16
1DD9B550DBBE93FF1B65332BDF5E9F62,11368257517498724e3,gluten free,30
D46F31970495F3580372349D466CB00B,11368257517498724e3,attentive,6
B58272036F791797ECB1ED61F903E97A,11475478972569709e3,gluten free,30
180F3F73AA5BA4406620E918064E85D3,11475478972569709e3,gluten free,30
180F3F73AA5BA4406620E918064E85D3,11475478972569709e3,vegetarian option,29
C01EC5363EF8924C6D6ED6CF2735EEDA,11488023374467054e3,welcoming,11
99FB89433327D733A044B1C08D23EDF5,11504947836773706e3,attentive,6
E7A36E97DE73891ACE72AB153F2A6191,11680686814898369e3,friends,23
7CDED5788DF80FC03BBC04C01DAE87AB,11742054857045703e3,elegant,5
94D6CADA4A1260DD888E55F0E723BAA8,12156710557929296e3,welcoming,11
DEE991106177BBAA37A6A26633A0FD7F,1253098848771579e4,gourmet,16
101030325522605550255,1263779816988e7,vegan,21
101030325522605550255,1263779816988e7,vegan,21
117237311278305212972,12757496490756155e3,relaxed,2
2C610CD5502EF87D0CF1AB99BCDE2482,12757496490756155e3,gourmet,16
101263378223684297010,12893853877240404e3,modern,19
CBD6555D609B7C644C711EC2E3DB3631,12893853877240404e3,relaxed,2
112165929144999884535,1291506854623071e4,attentive,6
F996F53CEC32D0D5FD48EDDCA16CF507,12979100074882845e3,modern,19
7F640E0132F40C5F4A59FABDBF3CC0AD,12979100074882845e3,friends,23
105428909671226132640,13008808968553812e3,welcoming,11
110113915814655982906,13267845521823631e3,modern,19
110620634464074203430,1347974799997846e4,attentive,6
107392469441851837529,1347974799997846e4,welcoming,11
117845176893267901104,13562164793404144e3,tasting menu,26
C7DC59DB95936486CDEEF83C1F201849,13580450450250076e3,attentive,6
7F888B95089EE322F89FF6B5EE6C31CD,13764901566036961e3,quiet,12
AF77CD0813DCB5D8BF35E122F8672EB7,13772647061233308e3,quiet,12
D2E788006983F5658E98B58B0B9A13FC,13829182004768625e3,kids,25
113001642363932882815,13831590454020985e3,welcoming,11
00FAED009ED4BBC1FAACFAB7843EB46C,13905820315919473e3,casual,1
21B77A2796C41DB9A81DE1D902F65051,13905820315919473e3,attentive,6
104289990037199027436,1395623775114408e4,vegan,21
104289990037199027436,1395623775114408e4,modern,19
104289990037199027436,1395623775114408e4,vegan,21
EDE4B2776641455DDEA3881E418679B8,14012075351034823e3,vegan,21
112053080985744614801,1420519338362146e4,friends,23
384F14B526224AAE888A78E951C5B54B,14240349448409647e3,attentive,6
563545552D3E67BDB375AE551EE96B03,1460055700124425e4,family,24
9335EB11279D133D457CED7151AF26C6,14659641174712338e3,gluten free,30
8C0840D78EAFE794168519D97071A7C9,14958866456168182e3,vegan,21
8C0840D78EAFE794168519D97071A7C9,14958866456168182e3,vegan,21
8C0840D78EAFE794168519D97071A7C9,14958866456168182e3,vegan,21
AB50F9DA676562A9B8EB283B7C1B2B1A,1512493821704216e4,friends,23
A751F9CF3E725A7DDDA8D1C1616B6DEF,15243946114243674e3,family,24
60B5180B1B03979F50E2F1B102ACB7C8,15318730456897628e3,vegan,21
60B5180B1B03979F50E2F1B102ACB7C8,15318730456897628e3,vegan,21
113254136908027964140,15396701684764144e3,family,24
6D53BF5DCAB4A47066EA094492A88F3B,1556260179352828e4,friends,23
8E1D57F2CE57C5D9B138CC1006AEFE61,15833432803296809e3,live music,22
D3E748853488E43EF857E6CF199AF767,15833432803296809e3,quiet,12
118345829271276076227,15992294274381249e3,attentive,6
CA0B6CE964D976F7784FFF97467CB13E,16101099204829299e3,vegan,21
CA0B6CE964D976F7784FFF97467CB13E,16101099204829299e3,vegan,21
CA0B6CE964D976F7784FFF97467CB13E,16101099204829299e3,vegan,21
F6F691B2D46890B8AA3D9130B9E1BF28,16158859967284447e3,family,24
110844510172079749503,16180001866939396e3,tasting menu,26
E31280FD72ED7D53F2E4C7C9F40F9E1D,16460270234305712e3,welcoming,11
4D23E8196E31337C27E02B8C8A942705,1659774926633351e4,michelin star,17
4AFDB3C1EECBA6997D18F63AE20C83B1,16694554110885222e3,friends,23
2A4D2EA477E7B8AC442CE2B2B8D99823,16694554110885222e3,original,8
FF46B5EDD4394782F70B47047F7B59C5,16870342346784567e3,vegetarian option,29
E01F215DAC0F14A4370D775A414C2C5F,17000960786102745e3,tasting menu,26
109476899720998532432,17051256449672534e3,pricey,4
F7FBD41693DBA09ED8707D32E30ED857,17089001682395136e3,family,24
F7FBD41693DBA09ED8707D32E30ED857,17089001682395136e3,friends,23
0917127C8752283E6CF9B207DD470566,1720480801532183e4,original,8
101735406536511005256,17553007468061663e3,attentive,6
70FFE6283706C76AA35956F78A82F77D,17736044368412045e3,family,24
D2BE3D2CCB7A02418B6328A486FEF41D,17824947769338579e3,modern,19
35BC679B409F8FC51DFA76B38738F450,18095576407248595e3,vegan,21
600314C6DB08F5DC5971E3D77235B7D5,18162568554947457e3,elegant,5
8DD67BBDAA4211196DCC83850181AE75,1816710733301136e4,party,27
432E029204A46599ADFC2E9E4172A7C1,18223444123278227e3,live music,22
114904268703049532996,18259455284061846e3,attentive,6
D43B2B72A6125DC0B36D4024B500BFDA,18259455284061846e3,gluten free,30
105914582841587859424,18389642022585186e3,vegan,21
105914582841587859424,18389642022585186e3,vegan,21
114152830008749933610,18416724708570649e3,family,24
112563589812363500987,130012085145017820,modern,19
110395724302634911669,223214590542580030,family,24
PFGOrGDA1GHoqh41iELXAg,581542963339752200,friends,23
112974978532925538105,608490730760836400,welcoming,11
109893254466289919802,608490730760836400,original,8
116717915981768861894,868843285783124e3,tasting menu,26
103649307332509145567,1421434345647005400,vegetarian option,29
113364847056930944616,1549226809595793700,michelin star,17
BBD4FB4F7D31D3E18E88D158905036EB,1614425382840886e3,gourmet,16
117448265268542887771,1715798322244018200,vegan,21
117448265268542887771,1715798322244018200,vegan,21
B9186DB7BD79DB8F064AD91CB8A0EC60,1782072966437465e3,tasting menu,26
114101775556620575817,2047455672320389600,friends,23
108845103496111537137,2224800232170126e3,attentive,6
108043732273948930467,2341035507905595e3,attentive,6
114756955856768920341,2439455034259584500,tasting menu,26
9DE7DCF3AD9AFF996926CED1C18F4183,2693526629884485e3,tasting menu,26
9DE7DCF3AD9AFF996926CED1C18F4183,2693526629884485e3,party,27
653138AE7BB9B4DEDB6B0DC0D4240CFC,2782976770699575e3,live music,22
653138AE7BB9B4DEDB6B0DC0D4240CFC,2782976770699575e3,tasting menu,26
118358879149224998163,2799953209314253300,welcoming,11
111513809769485349246,2952537794868993e3,tasting menu,26
9E72A198D16B256A05A03C1D1F35A5D4,3239545034840527e3,tasting menu,26
114965292729326973619,3346053413088334e3,family,24
112178567265216076949,3346053413088334e3,attentive,6
F9CDF80DE550B664A3399A96F94002CF,3358274679535481e3,vegan,21
F9CDF80DE550B664A3399A96F94002CF,3358274679535481e3,vegan,21
FDAD849EAF9BBE41B6D09E321069003D,3479699481931112400,friends,23
FE9AE6DE78842166DB23931FEB81EB3A,3479699481931112400,welcoming,11
FE9AE6DE78842166DB23931FEB81EB3A,3479699481931112400,attentive,6
110128976680464798294,3500418451543533600,attentive,6
110857291898177688718,3600751760153327600,vegan,21
110857291898177688718,3600751760153327600,vegan,21
118298485720603723937,3600751760153327600,original,8
107149907492095560228,3600751760153327600,gluten free,30
B58E5ED36254B3C611114AFA42DC23BD,3600751760153327600,gluten free,30
B58E5ED36254B3C611114AFA42DC23BD,3600751760153327600,vegan,21
B58E5ED36254B3C611114AFA42DC23BD,3600751760153327600,vegan,21
114993492609889801190,369159703481029e4,original,8
3B493B3C5156E0DED7DB521D02FF98FB,3953926380055931400,original,8
111920563284006837392,396186257077972e4,quiet,12
p1CHvgeE_XS5ku8MoOOOmA,4278818433572188e3,kids,25
D7082FDF323DDED14420EF6D5338EAA7,4380793288949218e3,original,8
D7082FDF323DDED14420EF6D5338EAA7,4380793288949218e3,original,8
21004B56BF249588C8B9D9796C9FD04F,4421849723265939500,vegan,21
106505772060528599668,4707340726775955e3,quiet,12
CEFFB44EDA34965C53200C1A30D662DB,4707340726775955e3,relaxed,2
F1656CF50D90A98BE425D6CAD147FAA4,4802622573024306e3,gluten free,30
111588874056601722021,4914598869880699e3,tasting menu,26
115292421544157303488,4971191942430216e3,tasting menu,26
AhntYDYezxv6k_YFPdBRTg,5093172594918512e3,modern,19
